#{"t_start": 1782876554.7298427, "env_id": "BipedalWalker-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-3.099217,86,3.192127,-100.0,-1.1893910202741844,0
39.632302,1009,16.853486,-100.0,-1.3541721967071902,0
103.70625,1600,158.531713,0.03176755112906534,0.4546043875213764,0
97.133661,1600,297.214056,-0.014824835638206395,0.14121835178709827,0
87.313922,1600,319.138701,-0.06838502489527304,-0.11474846808925712,0
87.078347,1600,459.3431,-0.08033256516854087,0.19849972819338038,0
-11.133617,90,460.594501,-100.0,-0.6410407294371331,0
-6.691522,53,461.320978,-100.0,-1.0805219817803224,0
-19.402187,69,462.255791,-100.0,-0.6209816960139597,0
86.160678,1600,603.755491,-0.2087485200166702,-0.22175908050847515,0
86.562873,1600,744.752429,-0.08002867952982703,0.16393520668391895,0
-9.643502,67,745.66698,-100.0,0.8534862320135235,0
-1.967819,95,746.963692,-100.0,-1.1868840264923712,0
-3.2692,85,748.120521,-100.0,-0.7270066247288187,0
-33.118455,78,749.170994,-100.0,-1.7877171754724506,0
87.774091,1600,885.173259,-0.23880590685208522,-0.11208399164749872,0
-9.805445,94,886.4452,-100.0,0.2600376444620911,0
-13.732191,45,887.060959,-100.0,0.31626011128581555,0
88.543921,1600,1026.32331,0.04477112726370967,0.3383424799360477,0
89.800263,1600,1047.92026,-0.16028269749879837,-0.11845359860350127,0
-6.455821,88,1049.102148,-100.0,-1.3395831903464581,0
94.625184,1600,1190.617132,0.01880446881055832,0.39041032540954823,0
93.864211,1600,1330.326781,-0.025620601296424867,0.27762814659448654,0
82.433831,1600,1470.070389,-0.2920098790327702,-0.29925320164123737,0
100.887044,1600,1612.833659,-0.04084188772241038,0.058069288511051656,0
105.477146,1600,1634.421474,-0.17068091456095363,-0.019081231910219668,0
122.12021,1600,1777.852471,0.009271714667480377,0.24141206287025144,0
133.671569,1600,1922.828763,-0.04314556364218512,0.10224766683664642,0
137.923914,1600,2065.088116,-0.04302313788731774,0.24836361999104345,0
142.19753,1600,2087.759615,-0.0060452575882299605,0.1696468152880345,0
144.733064,1600,2229.908287,-0.10462381994724274,-0.10086751765381566,0
145.475515,1600,2372.705889,0.002375981251399907,0.29743807154226276,0
144.095382,1600,2518.084633,-0.09303430978457251,0.07961341844380446,0
147.857929,1600,2658.466627,-0.0766359578371048,0.04541404926863024,0
148.36555,1600,2681.156365,-0.028030811905860903,0.23714364231433832,0
