#{"t_start": 1782731067.0826683, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-8.183158,109,1.637319,-100.0,1.9094105958938599,0
-13.174208,70,1.703524,-100.0,-1.4676432609558105,0
-48.234637,84,1.782592,-100.0,-1.583869218826294,0
-25.612664,93,1.87297,-100.0,-0.9138820171356201,0
-28.784361,137,2.010498,-100.0,-0.2869151830673218,0
-74.484803,89,2.098555,-100.0,-2.9649720191955566,0
-65.070155,112,2.207642,-100.0,-1.3098750114440918,0
-14.116876,90,2.376482,-100.0,-1.4663326740264893,0
-20.945866,95,2.524355,-100.0,-1.2652580738067627,0
-36.454722,116,2.679185,-100.0,-0.5447776317596436,0
-17.195063,102,3.892476,-100.0,-1.3703066110610962,0
-27.14407,59,3.98105,-100.0,-1.7166352272033691,0
-52.506586,132,4.18277,-100.0,-0.7807977795600891,0
-66.868993,113,4.352065,-100.0,-1.6887534856796265,0
-29.318416,70,4.452749,-100.0,-1.1906086206436157,0
-23.324762,89,4.583566,-100.0,-0.45028257369995117,0
-60.222198,81,4.694623,-100.0,-1.0784039497375488,0
-13.863115,103,4.824989,-100.0,1.8822391033172607,0
-24.869146,76,4.921589,-100.0,-1.440563440322876,0
-59.725503,107,5.068969,-100.0,-1.149245023727417,0
-38.772743,114,5.217138,-100.0,-1.2644823789596558,0
-48.316636,96,6.356666,-100.0,-0.6941227912902832,0
-18.156984,125,6.542255,-100.0,-1.1872639656066895,0
-35.328945,123,6.717466,-100.0,-0.9475598335266113,0
-38.530513,87,6.834327,-100.0,-0.8755419850349426,0
-51.518019,89,6.954028,-100.0,-1.5801820755004883,0
-15.182863,91,7.077815,-100.0,1.8866559267044067,0
-24.443199,70,7.166445,-100.0,-0.5467728972434998,0
-41.214229,95,7.291286,-100.0,-2.329195737838745,0
-28.822619,86,7.404062,-100.0,-0.282198041677475,0
-16.77929,78,7.546976,-100.0,-0.29860037565231323,0
-66.927267,91,7.715306,-100.0,-2.339934825897217,0
-14.678158,88,9.306301,-100.0,-1.4619967937469482,0
-35.914679,97,9.438616,-100.0,-0.7018811702728271,0
-37.66005,108,9.583894,-100.0,-1.480326771736145,0
-19.313757,83,9.70113,-100.0,-1.121506929397583,0
-17.070044,111,9.840322,-100.0,-1.442737340927124,0
-22.0526,81,9.939722,-100.0,-0.881462812423706,0
-30.943007,121,10.08998,-100.0,-1.1298288106918335,0
-17.36802,56,10.158221,-100.0,-1.0963306427001953,0
-50.640759,98,10.286808,-100.0,-2.054090976715088,0
-33.329257,124,11.062677,-100.0,-1.2560803890228271,0
-5.356814,63,12.512103,-100.0,1.8332405090332031,0
-18.109444,63,12.654388,-100.0,-1.431613802909851,0
-37.551489,118,12.903171,-100.0,-0.9235551357269287,0
-13.920064,67,13.137312,-100.0,-1.495652437210083,0
-15.872497,71,13.333552,-100.0,-1.3774086236953735,0
-45.787918,114,13.56843,-100.0,-1.6707948446273804,0
-22.030638,72,13.715985,-100.0,-1.2853186130523682,0
-16.862656,61,13.814942,-100.0,-1.5181206464767456,0
-27.898902,81,13.958015,-100.0,-1.1969935894012451,0
-67.458894,115,14.163946,-100.0,-1.0005578994750977,0
-52.572531,91,14.318369,-100.0,-1.6775356531143188,0
-17.731965,77,14.445546,-100.0,-1.1597681045532227,0
-46.908706,111,15.765918,-100.0,-0.5301535725593567,0
-33.552629,114,15.942528,-100.0,-1.4700703620910645,0
-28.554234,88,16.070352,-100.0,-1.3218157291412354,0
-16.357462,97,16.20383,-100.0,-0.11192984879016876,0
-14.44866,54,16.280293,-100.0,-1.321324110031128,0
-27.655526,83,16.421799,-100.0,-1.442970633506775,0
-29.81341,101,16.592565,-100.0,-0.616218090057373,0
-13.302248,59,16.672321,-100.0,-1.4044753313064575,0
-12.735492,68,16.763963,-100.0,-1.318899154663086,0
-17.513156,68,16.850668,-100.0,-1.4055441617965698,0
-49.094577,118,16.996171,-100.0,-1.5312837362289429,0
-25.084141,68,17.08953,-100.0,-1.4634253978729248,0
-21.797436,67,17.172168,-100.0,-0.6955965757369995,0
-22.278496,68,18.398341,-100.0,-0.3002934753894806,0
-18.858597,79,18.514287,-100.0,-1.549460768699646,0
-25.615442,92,18.643581,-100.0,-1.3849821090698242,0
-56.830918,114,18.803234,-100.0,-0.8600554466247559,0
-10.43145,62,18.888932,-100.0,-0.22430825233459473,0
-13.579004,84,19.009115,-100.0,-1.5886088609695435,0
-13.554766,64,19.09551,-100.0,-0.16121792793273926,0
-18.935255,102,19.224333,-100.0,-0.09894740581512451,0
-13.141418,76,19.327196,-100.0,-0.2628226578235626,0
-37.01741,88,19.441176,-100.0,-1.4475138187408447,0
-29.283619,83,19.555915,-100.0,-1.442663311958313,0
-47.423795,134,20.816164,-100.0,-0.5053422451019287,0
-23.499601,84,20.931464,-100.0,-1.57857346534729,0
-10.976809,61,21.016403,-100.0,-1.573804259300232,0
-16.525784,64,21.100258,-100.0,-0.4095875024795532,0
-46.156077,102,21.225435,-100.0,-0.8669081926345825,0
-16.563068,61,21.304169,-100.0,-1.8904191255569458,0
-14.423958,97,21.43631,-100.0,-1.647994041442871,0
-35.494224,102,21.594692,-100.0,-1.1644822359085083,0
-13.706253,87,21.714613,-100.0,1.9233754873275757,0
-12.334719,62,21.806237,-100.0,-0.1805797666311264,0
-22.073932,95,21.952059,-100.0,-0.09416623413562775,0
-6.678809,77,22.071223,-100.0,1.9522336721420288,0
-25.75264,77,22.183366,-100.0,-1.365565299987793,0
-28.855357,86,23.552816,-100.0,-1.3518613576889038,0
-21.474126,78,23.66924,-100.0,-1.0552185773849487,0
-14.915298,53,23.74708,-100.0,-1.7634384632110596,0
-40.03267,93,23.881504,-100.0,-1.1027684211730957,0
-31.353183,87,24.008047,-100.0,-0.982346773147583,0
-13.515036,85,24.124059,-100.0,1.9249918460845947,0
-31.438104,83,24.238206,-100.0,-1.0532341003417969,0
-15.640757,63,24.316617,-100.0,-0.43949243426322937,0
-25.516008,58,24.396794,-100.0,-0.9141373038291931,0
-17.687473,76,24.497324,-100.0,-1.395258903503418,0
-30.317789,85,24.617046,-100.0,-1.8372182846069336,0
-14.400567,60,24.692216,-100.0,-1.491175651550293,0
-13.754246,94,24.806756,-100.0,1.9034408330917358,0
-20.000616,98,25.967257,-100.0,-1.3439674377441406,0
-30.034174,65,26.051646,-100.0,-0.4400690793991089,0
-15.202632,58,26.122522,-100.0,-1.365677833557129,0
-8.140654,76,26.217888,-100.0,-1.6380045413970947,0
-6.793532,60,26.30087,-100.0,1.9068278074264526,0
-43.181981,80,26.408417,-100.0,-2.3715665340423584,0
-17.683695,67,26.493861,-100.0,-1.7656660079956055,0
-15.324154,64,26.579962,-100.0,-1.5523170232772827,0
-7.118702,73,26.678239,-100.0,1.9887676239013672,0
-13.172869,59,26.756778,-100.0,-1.7539118528366089,0
-27.380533,97,26.885292,-100.0,-1.6556075811386108,0
-35.491171,95,27.01295,-100.0,-1.7318371534347534,0
-16.601545,61,27.089199,-100.0,-1.5227302312850952,0
-13.318251,85,27.208022,-100.0,-0.4476456940174103,0
-10.274801,56,27.281462,-100.0,-1.7300574779510498,0
-22.417833,89,28.45378,-100.0,-1.4251253604888916,0
-15.652499,53,28.526465,-100.0,-1.544904351234436,0
-20.390744,54,28.598576,-100.0,-1.680610179901123,0
-31.666465,96,28.734114,-100.0,-1.312977910041809,0
-16.081743,58,28.810316,-100.0,-1.532411813735962,0
-12.97005,70,28.902611,-100.0,-0.812232494354248,0
-17.068876,56,28.976452,-100.0,-1.503780484199524,0
-41.577571,81,29.081768,-100.0,-1.2696770429611206,0
-6.182204,70,29.173905,-100.0,1.9742679595947266,0
-13.635346,73,29.26334,-100.0,-1.6434235572814941,0
-19.972844,57,29.336143,-100.0,-1.0449024438858032,0
-15.243338,75,29.427052,-100.0,-1.428781270980835,0
-15.162746,68,29.508475,-100.0,-1.683648705482483,0
-41.549753,88,29.617853,-100.0,-1.1020570993423462,0
-12.508831,60,30.606782,-100.0,-1.799952507019043,0
-34.445381,92,30.724599,-100.0,-1.5871785879135132,0
-23.738523,90,30.830816,-100.0,-0.23274390399456024,0
-10.03227,57,30.903733,-100.0,-0.3064441382884979,0
-66.2644,119,31.043669,-100.0,-0.47342613339424133,0
-14.788001,88,31.152039,-100.0,1.784406065940857,0
-20.474301,56,31.226704,-100.0,-1.4642049074172974,0
-14.077568,64,31.301749,-100.0,-0.40490856766700745,0
-24.862254,85,31.407632,-100.0,-1.8028225898742676,0
-18.483021,74,31.501797,-100.0,-0.312896728515625,0
-15.491365,60,31.571281,-100.0,-0.6359677314758301,0
-21.986536,75,31.671425,-100.0,-1.378463625907898,0
-12.078435,56,31.739649,-100.0,-1.5828962326049805,0
-17.365734,62,31.817618,-100.0,-1.5931415557861328,0
-21.098688,60,32.854028,-100.0,-1.4724702835083008,0
