#{"t_start": 1782967198.6694648, "env_id": "LunarLander-v2"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-46.111349,87,3.314247,-100.0,-0.12496087006102385,0
17.032873,73,3.477714,-100.0,12.979514250680445,0
21.402708,72,3.650477,-100.0,17.498520543912704,0
20.516158,66,3.844053,-100.0,18.71877500555106,0
17.123936,63,4.022156,-100.0,20.0,0
23.031165,67,4.21226,-100.0,20.0,0
-27.818982,123,4.488196,-100.0,2.5215739006183124,0
7.088091,109,4.731226,-100.0,20.0,0
-20.775462,118,5.006298,-100.0,2.895978651344695,0
20.007008,66,5.156643,-100.0,20.0,0
17.380847,60,5.29609,-100.0,20.0,0
-35.24242,131,7.324934,-100.0,-3.864670182696903,0
3.997011,99,7.539513,-100.0,16.05229619152052,0
12.449967,86,7.760324,-100.0,1.2048265178202922,0
-4.777906,99,8.01231,-100.0,12.425805487146295,0
5.495024,81,8.191325,-100.0,9.633540242108811,0
15.699986,85,8.387149,-100.0,17.92695232791332,0
16.784159,92,8.664397,-100.0,10.890397805609549,0
15.542211,61,8.824676,-100.0,17.386168149382208,0
-38.129686,105,9.125078,-100.0,20.0,0
2.388338,106,9.40651,-100.0,20.0,0
4.400268,93,9.601908,-100.0,13.229518054872905,0
31.011497,70,9.793795,-100.0,20.0,0
8.136427,105,11.912887,-100.0,20.0,0
15.965515,103,12.168662,-100.0,17.423921400038328,0
16.594873,68,12.324924,-100.0,20.0,0
19.124111,75,12.516013,-100.0,10.868251859064495,0
-55.398655,97,12.739164,-100.0,-1.5331971140327028,0
-0.682954,119,13.075387,-100.0,9.46988369522428,0
19.528182,76,13.231439,-100.0,20.0,0
2.547421,104,13.482147,-100.0,2.6188724400649477,0
17.020139,106,13.770374,-100.0,16.81224615016014,0
19.947077,61,13.95262,-100.0,20.0,0
2.654529,95,14.195242,-100.0,10.19490668708059,0
-26.524485,106,16.61372,-100.0,3.1522824925650195,0
12.614752,118,17.054824,-100.0,10.312960300247575,0
19.26189,76,17.237507,-100.0,18.535789696722446,0
18.032635,105,17.474248,-100.0,20.0,0
22.669155,79,17.738071,-100.0,20.0,0
8.117298,87,18.069332,-100.0,17.659392952826394,0
1.906309,118,18.398307,-100.0,5.94897165522986,0
9.173139,70,18.646333,-100.0,12.235322574132441,0
10.632226,107,18.896477,-100.0,6.851077834447716,0
-3.964108,103,19.155444,-100.0,1.4138220926786182,0
3.823761,82,19.362102,-100.0,8.273442967275999,0
19.739421,68,21.446698,-100.0,18.166944454847716,0
15.969288,82,21.705296,-100.0,20.0,0
11.453336,66,21.842527,-100.0,10.499009823060286,0
23.852146,75,22.015339,-100.0,20.0,0
8.63741,92,22.248615,-100.0,17.111961203896083,0
6.275994,85,22.469544,-100.0,5.040858782469528,0
6.261564,67,22.667239,-100.0,3.2430892061019545,0
22.186966,99,22.953968,-100.0,20.0,0
19.536565,127,23.248392,-100.0,18.65690601693043,0
3.934894,109,23.5026,-100.0,8.6208931929567,0
