#{"t_start": 1782720962.505708, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-2.757809,57,1.245074,-100.0,-0.2799510359764099,0
-1.715538,57,1.299248,-100.0,-0.31923919916152954,0
-14.593234,100,1.39203,-100.0,-0.5725367665290833,0
-2.227769,99,1.483221,-100.0,-0.3057851493358612,0
-5.927312,82,1.559135,-100.0,-0.26518887281417847,0
-7.75508,140,1.688799,-100.0,-0.3236114978790283,0
-4.060249,107,1.792818,-100.0,-0.030277762562036514,0
-11.533144,113,1.900382,-100.0,-0.19772951304912567,0
-7.966208,92,1.988057,-100.0,-0.3337995707988739,0
-1.85376,68,2.055051,-100.0,-0.34121596813201904,0
-9.173966,76,2.124904,-100.0,-0.3142905831336975,0
-1.637735,88,2.974798,-100.0,0.9817180633544922,0
-12.674703,105,3.078485,-100.0,-0.3167683482170105,0
-3.91901,88,3.161089,-100.0,-0.1899673342704773,0
-2.352041,83,3.249691,-100.0,-0.29201987385749817,0
-2.246786,63,3.309443,-100.0,-0.33183664083480835,0
-4.275884,110,3.417413,-100.0,-0.0185331329703331,0
-2.006626,106,3.525575,-100.0,-0.34437572956085205,0
-9.575281,121,3.634103,-100.0,-0.2443360984325409,0
-5.079902,119,3.746332,-100.0,-0.2558020353317261,0
-2.509889,69,3.827069,-100.0,-0.3024868071079254,0
-3.543987,74,3.904332,-100.0,-0.2530302405357361,0
-4.300655,72,4.777238,-100.0,-0.06876088678836823,0
-6.197818,109,4.880456,-100.0,-0.28557252883911133,0
-5.951459,85,4.957806,-100.0,-0.18281356990337372,0
-4.175177,81,5.036754,-100.0,-0.27343985438346863,0
-3.692626,87,5.113757,-100.0,-0.3250676393508911,0
-1.638067,71,5.173894,-100.0,-0.3123582899570465,0
-3.152832,59,5.22697,-100.0,-0.08439245820045471,0
-4.176899,86,5.31445,-100.0,-0.2993715703487396,0
-5.186567,108,5.408543,-100.0,-0.11201822012662888,0
-7.699547,76,5.475183,-100.0,-0.41457241773605347,0
-3.524496,91,5.557693,-100.0,-0.04044729843735695,0
-2.910433,83,5.638493,-100.0,-0.306007444858551,0
-2.086861,76,6.480798,-100.0,-0.28066590428352356,0
-4.455389,81,6.559651,-100.0,-0.14484558999538422,0
-3.72765,81,6.638228,-100.0,-0.2434082329273224,0
-2.282776,79,6.711551,-100.0,-0.29436010122299194,0
-7.298997,120,6.819271,-100.0,-0.18973371386528015,0
-12.600422,100,6.903713,-100.0,-0.37853142619132996,0
-3.782922,57,6.961248,-100.0,-0.35173431038856506,0
