#{"t_start": 1783332854.2799191, "env_id": "Hopper-v5"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-6.526968,21,1.466236,-1.0250750624845717,-0.7225840840253522,0
-8.062434,23,1.513474,-0.9869276062714477,-0.5548814197294657,0
-5.941004,28,1.568639,-0.7366931216965336,-0.5462271905712479,0
-7.10695,22,1.6115,-0.9319481941834842,-0.5464480020003055,0
-6.339738,22,1.655111,-0.8556798887815327,-0.5648248810221984,0
-9.200269,35,1.723927,-0.5959988975183651,-0.3658793108741546,0
-7.195663,25,1.772483,-0.7876725626622144,-0.48803977997177905,0
-4.24061,15,1.801621,-0.8275365761589691,-0.5438010732853452,0
-8.959741,26,1.852502,-0.8608982905155549,-0.5192892128143782,0
-13.911005,39,1.934189,-0.8909705308649281,-0.46441992849418534,0
-8.898037,27,1.988023,-0.9246289888245206,-0.5246886355663678,0
-8.539827,26,2.04128,-0.9035601944263874,-0.5021843702587312,0
-8.49602,24,2.090332,-1.0098414347440483,-0.5973455372876131,0
-12.613664,31,2.153842,-0.9886792173205206,-0.5498250385086788,0
-8.922777,32,2.221681,-0.8836486073888655,-0.4946056337434874,0
-10.685164,35,2.295452,-0.7180874183162389,-0.40506432623058647,0
-5.135814,17,2.329188,-0.8970882182000116,-0.5259519253793286,0
-8.711986,25,2.377601,-0.9755389923424782,-0.5489344702729203,0
-9.687572,26,2.428129,-1.0433678331583227,-0.7281766631927056,0
-3.833669,12,2.451467,-0.8908142536397579,-0.67243850077952,0
-7.740172,25,3.005682,-0.7212263728292255,-0.42603692847213503,0
-6.164823,19,3.043223,-1.0104128371058978,-0.5487752436719082,0
-10.348342,30,3.102384,-0.979671591714655,-0.5554376016562701,0
-10.779661,28,3.15764,-0.963897330567483,-0.5372611061784092,0
-8.908331,25,3.206781,-1.0804394177869991,-0.7084272812043428,0
-10.623696,32,3.269771,-0.7872943524724869,-0.46472096207739844,0
-5.203551,17,3.303175,-1.0454462041373642,-0.694683520715504,0
-4.393819,15,3.332584,-0.9991691770433322,-0.7355088092779043,0
-4.399085,14,3.359962,-0.88532166537647,-0.5947454787390103,0
-4.172843,15,3.389201,-0.8919679673169528,-0.5438684086323693,0
-6.589457,23,3.434019,-0.8202267070935935,-0.5321396601939051,0
-5.003256,20,3.473098,-0.7120619232725245,-0.43801369989896194,0
-5.192618,18,3.508762,-0.94479370299826,-0.5881911512825841,0
-6.216834,22,3.553557,-0.751252992779104,-0.44458193876938157,0
-8.055799,36,3.625802,-0.6920677863457929,-0.41809313083198796,0
-8.046917,23,3.671316,-1.0056171968886747,-0.5569120329778098,0
-8.176426,25,3.721902,-0.8009539254055911,-0.43964184588038646,0
-9.792301,29,3.781463,-0.7759541361920625,-0.44842345727258565,0
-9.176704,26,3.837519,-1.0086348542312578,-0.5801428893067918,0
-5.156062,18,3.877509,-0.924557655164986,-0.5554870591491914,0
-5.138881,20,3.922424,-0.8522704312645154,-0.5071307171955503,0
-11.08179,28,3.985165,-1.2176109857352104,-0.675001522942501,0
-5.899929,22,4.538904,-0.7522797652444637,-0.45282488093665996,0
-4.339263,14,4.563646,-0.9151013946494295,-0.6074357226205515,0
-4.475655,17,4.593494,-0.8541612774763301,-0.528116984632046,0
-4.12737,16,4.622333,-0.8658331662972433,-0.6975816220298054,0
-3.855577,13,4.646124,-0.8135765531135015,-0.5292104445523343,0
-7.26741,20,4.683356,-1.0516610024891848,-0.6373972402381296,0
-7.651414,25,4.731068,-0.9282328999225987,-0.5745016718891585,0
-6.601573,20,4.769842,-0.9727795022550567,-0.5486191832181736,0
-3.988572,15,4.799057,-0.8323337202744348,-0.5822221144702864,0
-3.79606,16,4.832007,-0.7919010256949401,-0.572603782227868,0
-5.206778,19,4.869298,-0.7681429903839769,-0.4938231891439405,0
-3.927582,16,4.90893,-0.8402124633141177,-0.5450453263596629,0
-3.758166,13,4.933542,-0.8390706707197295,-0.6560794217242947,0
-5.092875,18,4.965491,-0.8827159790433439,-0.5428360142008781,0
-5.493512,24,5.009184,-0.6027624409596587,-0.5342297649891113,0
-10.12839,35,5.092001,-0.7841960019616749,-0.44575866631216693,0
-4.105281,15,5.134075,-0.8916715810935509,-0.555246414141414,0
-3.952435,15,5.177808,-0.8223620414550599,-0.5615439666250721,0
-8.896158,28,5.266245,-0.8928826597052041,-0.491955844694625,0
-6.135293,23,5.343716,-0.7546370245013332,-0.4724609348433179,0
-3.740793,14,5.390962,-0.792462593994725,-0.5620308286899007,0
-3.89889,17,5.44873,-0.7338342342565636,-0.4980170339066445,0
-5.975794,28,5.546014,-0.8365039439582529,-0.7100180684804318,0
-10.982176,31,5.657384,-0.8924688989001962,-0.5408488236691551,0
-5.478788,19,5.724686,-0.8362859179286632,-0.5076758427398742,0
-4.434798,17,5.784867,-0.7407946031570338,-0.4429838428945937,0
-7.913279,27,6.383815,-0.7166379889786303,-0.44852688474782076,0
-4.001427,15,6.410653,-0.7586225685858843,-0.4750764039972466,0
-4.770604,21,6.447897,-0.7422800952064992,-0.46349357628103927,0
-3.76343,13,6.470994,-0.8206505861625538,-0.6016164180698584,0
-3.753331,25,6.515416,-0.3900056652225501,-0.4301002127385106,0
-4.055867,16,6.542494,-0.8343942341363971,-0.555028000221239,0
-3.68873,14,6.56631,-0.7387804604891753,-0.47727757407122084,0
-4.012062,15,6.592175,-0.7721957920363467,-0.5120537500373066,0
-5.320525,19,6.625047,-0.8133418085402279,-0.47682400114052903,0
-4.994709,17,6.655025,-0.8220349472563928,-0.4864530889066617,0
-4.08202,15,6.68035,-0.7433180126119227,-0.4281120423339434,0
-5.490524,19,6.713135,-0.7762509954542455,-0.47068073146206246,0
-3.699437,14,6.736675,-0.7982407534832364,-0.5617684860000811,0
-8.874943,24,6.777165,-1.0530341723559455,-0.6129493659713371,0
-7.200413,27,6.823353,-0.5929870850198083,-0.3815342207264967,0
-9.988926,27,6.887568,-0.9073942444935751,-0.5518080693827785,0
-4.253798,16,6.930305,-0.8054065402713511,-0.48612975770592204,0
-7.223547,21,6.993674,-1.1032979602936228,-0.6690610428271587,0
-3.249396,14,7.036955,-0.7214903190924404,-0.5081994617090656,0
-7.002688,27,7.118138,-0.6711228534877873,-0.47065768930501867,0
-6.247819,24,7.194067,-0.6787765668313226,-0.41007089019118315,0
-3.819797,15,7.244205,-0.8323568143255308,-0.5542889723564616,0
-4.224339,17,7.301067,-0.6388326398777688,-0.3791847824923011,0
-3.33448,13,7.344142,-0.7312765785874366,-0.48488504260529375,0
-7.968055,24,7.437378,-0.9361295420180235,-0.5414484708874934,0
-3.431339,13,7.487584,-0.7309531472876809,-0.47981048183325825,0
-3.015231,13,7.537402,-0.6863048006646317,-0.509009437457656,0
-7.510407,28,8.032158,-0.8131582687166911,-0.5413204220263905,0
-4.393348,16,8.054581,-0.8043442944801126,-0.5085338323299506,0
-3.034626,13,8.073536,-0.7281347286270786,-0.6090950582747379,0
-4.990352,23,8.109283,-0.5675008769084505,-0.3858180623707559,0
-7.83272,24,8.147614,-0.7806875723088834,-0.4690505379927613,0
-4.064785,16,8.173916,-0.8062065603272474,-0.5621228354685974,0
-3.771143,16,8.200196,-0.7237119581574467,-0.468127144273524,0
