#{"t_start": 1782723067.3762066, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-29.704914,57,1.410662,-100.0,-1.303290605545044,0
-24.717872,57,1.479475,-100.0,-1.498718500137329,0
-86.118914,100,1.58058,-100.0,-2.699758291244507,0
-25.810081,99,1.681858,-100.0,-1.4121954441070557,0
-40.105274,82,1.763648,-100.0,-1.2054505348205566,0
-58.168766,140,1.918482,-100.0,-1.571130394935608,0
-37.389936,107,2.024735,-100.0,-0.12810572981834412,0
-77.528427,113,2.139137,-100.0,-1.3384398221969604,0
-49.373081,92,2.233515,-100.0,-1.4455095529556274,0
-23.287024,68,2.321034,-100.0,-1.6214659214019775,0
-60.102294,76,2.401452,-100.0,-1.3398360013961792,0
-29.402194,92,3.263508,-100.0,-1.5399850606918335,0
-51.174234,114,3.400541,-100.0,-1.3298053741455078,0
-48.240644,93,3.495125,-100.0,-1.6568652391433716,0
-72.591076,127,3.613691,-100.0,-0.8695726990699768,0
-27.757142,91,3.694824,-100.0,-1.4046666622161865,0
-40.550668,121,3.870981,-100.0,-1.4048523902893066,0
-43.130173,88,3.981027,-100.0,-1.4149264097213745,0
-41.908371,87,4.067553,-100.0,-1.237088680267334,0
-21.113297,72,4.145743,-100.0,1.9527019262313843,0
-27.628725,83,4.226316,-100.0,-1.266018033027649,0
-48.45117,126,5.261777,-100.0,-1.2907140254974365,0
-42.391108,96,5.374699,-100.0,-1.6151423454284668,0
-23.988497,57,5.435081,-100.0,-1.0990800857543945,0
-39.642035,70,5.511818,-100.0,-1.6158580780029297,0
-75.895591,102,5.614034,-100.0,-1.199751377105713,0
-60.009286,123,5.733112,-100.0,-0.8995394706726074,0
-32.543304,71,5.809444,-100.0,-0.36298102140426636,0
-26.897399,106,5.932973,-100.0,-0.11924402415752411,0
-26.859214,77,6.120617,-100.0,-1.262283444404602,0
-48.598005,59,6.230301,-100.0,-2.4546375274658203,0
-25.551518,63,6.330366,-100.0,-1.4263454675674438,0
-32.748707,75,6.416339,-100.0,-0.867327094078064,0
-29.020866,121,7.497069,-100.0,1.9216312170028687,0
-30.139745,76,7.572802,-100.0,-1.218741774559021,0
-33.148035,94,7.656379,-100.0,-1.1917824745178223,0
-28.667766,77,7.728293,-100.0,-0.8012723326683044,0
-28.487587,110,7.830292,-100.0,-0.9056779146194458,0
-74.806914,91,7.929182,-100.0,-1.9176839590072632,0
-31.859402,95,8.020187,-100.0,-0.693260669708252,0
-78.403938,97,8.1152,-100.0,-1.4584157466888428,0
-43.162933,127,8.246096,-100.0,-0.6687808036804199,0
-40.171018,85,8.330914,-100.0,-1.7530710697174072,0
-23.930866,74,8.40122,-100.0,-1.1763629913330078,0
-41.091201,74,9.245131,-100.0,-1.4135044813156128,0
-46.458378,100,9.340069,-100.0,-1.4086673259735107,0
-18.763287,63,9.402606,-100.0,1.894661784172058,0
