#{"t_start": 1783501890.2806432, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-2.568396,103,1.981739,-100.0,-0.16789934039115906,0
-1.066644,84,2.182249,-100.0,-0.02816830575466156,0
-1.450976,93,2.362195,-100.0,-0.04592461511492729,0
-0.938569,97,2.628129,-100.0,-0.058570489287376404,0
-3.451829,88,2.818849,-100.0,-0.14076566696166992,0
-2.353625,86,3.086907,-100.0,-0.10369312018156052,0
-0.325893,93,3.249706,-100.0,-0.09154875576496124,0
-2.674584,124,3.501085,-100.0,-0.11863885819911957,0
9.076792,107,3.713683,-100.0,9.990260124206543,0
-2.206572,79,3.863843,-100.0,-0.024426525458693504,0
-0.461518,79,5.405468,-100.0,-0.011625363491475582,0
-2.075966,85,5.614277,-100.0,-0.1550610512495041,0
-1.233748,90,5.812808,-100.0,-0.033071648329496384,0
-2.699151,101,5.999596,-100.0,-0.08764541149139404,0
-2.931686,106,6.182443,-100.0,-0.09862741827964783,0
-5.585885,103,6.374892,-100.0,-0.14891287684440613,0
-0.349697,80,6.543662,-100.0,-0.022737042978405952,0
-0.657509,72,6.68946,-100.0,-0.07658588886260986,0
-0.828196,74,6.853617,-100.0,-0.017660103738307953,0
-0.578956,69,7.037403,-100.0,-0.08471093326807022,0
-0.23675,102,7.236899,-100.0,-0.07937038689851761,0
-2.82641,72,7.377609,-100.0,-0.15547022223472595,0
0.034344,58,7.550245,-100.0,-0.08329393714666367,0
0.00684,69,9.446255,-100.0,-0.02131734974682331,0
0.118926,82,9.598156,-100.0,-0.08522624522447586,0
-2.299565,104,9.783316,-100.0,-0.062035415321588516,0
-0.909236,75,9.941657,-100.0,-0.04360806196928024,0
-0.614448,74,10.074336,-100.0,-0.01772741600871086,0
-0.361901,81,10.208918,-100.0,-0.02192133478820324,0
-1.478949,84,10.343654,-100.0,-0.08620034903287888,0
-0.727058,61,10.473403,-100.0,-0.028286615386605263,0
0.180357,68,10.594412,-100.0,-0.07406161725521088,0
-4.123339,111,10.77685,-100.0,-0.10876679420471191,0
-2.003729,115,10.977959,-100.0,-0.08512341976165771,0
-4.857696,117,12.718939,-100.0,-0.16902382671833038,0
-0.199158,63,12.86916,-100.0,-0.07142019271850586,0
10.522257,63,13.052749,-100.0,9.991900444030762,0
-2.040909,101,13.296733,-100.0,-0.06030295044183731,0
-0.455564,75,13.44777,-100.0,-0.016097724437713623,0
-2.305282,99,13.70825,-100.0,-0.10182001441717148,0
-1.577271,99,13.973399,-100.0,-0.03747174143791199,0
