#{"t_start": 1783050304.3972962, "env_id": "CartPole-v1"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-9.316492,14,2.619851,1.0,-1.2272503897547722,0
-9.982218,35,2.872888,1.0,-0.6788934543728828,0
-13.105117,50,3.477616,1.0,-0.7797099985182285,0
-13.714508,58,3.910892,1.0,-0.5146973435766995,0
-11.658313,49,4.296508,1.0,-0.4377960432320833,0
-12.041931,55,4.767244,1.0,-0.45625193789601326,0
-15.151397,90,5.325259,1.0,-0.3863966390490532,0
-17.529184,109,6.139807,1.0,-0.3718362897634506,0
-13.4449,71,6.577336,1.0,-0.36669912561774254,0
-18.657501,118,7.399743,1.0,-0.5200204141438007,0
-16.931648,79,7.854325,1.0,-0.49932657182216644,0
-16.546595,87,8.453292,1.0,-0.44281959533691406,0
-20.209818,117,9.296679,1.0,-0.543549969792366,0
-13.224763,63,9.721184,1.0,-0.3876073881983757,0
-17.458453,115,10.374112,1.0,-0.6025493182241917,0
-14.371778,82,10.923055,1.0,-0.4652606137096882,0
-14.409063,80,11.386524,1.0,-0.44596703350543976,0
-15.230266,83,12.036934,1.0,-0.3859408311545849,0
-15.191211,74,12.500561,1.0,-0.41808072477579117,0
-28.933642,177,13.856515,1.0,-0.5648312866687775,0
-33.27356,214,15.167549,1.0,-0.6505106091499329,0
-18.126285,98,16.17743,1.0,-0.44254570454359055,0
-21.874679,144,17.731229,1.0,-0.4410683885216713,0
-23.442199,121,18.848778,1.0,-0.4424571469426155,0
-22.422957,126,19.809252,1.0,-0.5162021666765213,0
-24.130077,173,21.048821,1.0,-0.48120952397584915,0
-20.521055,117,21.97877,1.0,-0.6232493445277214,0
-15.403376,73,22.48344,1.0,-0.5610728785395622,0
-24.52428,161,23.799788,1.0,-0.5552317053079605,0
-45.283343,339,27.439444,1.0,-0.4296383634209633,0
-28.412022,158,29.250496,1.0,-0.5235514044761658,0
-35.915999,225,30.979882,1.0,-0.531381718814373,0
-36.037421,195,32.469174,1.0,-0.5589386522769928,0
-30.883218,137,33.511686,1.0,-0.6257189065217972,0
-36.901767,131,34.569357,1.0,-0.707465834915638,0
-37.433492,255,37.825246,1.0,-0.47108685597777367,0
-32.032623,128,39.133776,1.0,-0.6141091696918011,0
-62.337566,274,43.803812,1.0,-0.6634457902982831,0
-77.305767,500,49.133587,1.0,-0.59998968988657,0
-62.360717,263,51.670519,1.0,-0.8075027316808701,0
-58.88362,211,54.083528,1.0,-0.7163951583206654,0
-49.79147,157,57.147541,1.0,-0.7544321566820145,0
-62.203972,291,59.891466,1.0,-0.7468992695212364,0
-70.890205,500,63.325418,1.0,-0.30412688851356506,0
-61.520115,272,65.069759,1.0,-0.7462861184030771,0
-85.078898,332,67.253803,1.0,-0.6364998041535728,0
-77.303813,197,68.376977,1.0,-0.8542993552982807,0
-55.066691,500,71.327557,1.0,-0.16499683447182178,0
-91.862313,471,74.503185,1.0,-0.9186530634760857,0
-52.233487,500,77.71595,1.0,-0.2529658619314432,0
-59.101431,198,78.914061,1.0,-0.4803408198058605,0
-52.216639,500,82.067733,1.0,-0.04031301289796829,0
-49.30102,500,85.616248,1.0,-0.06259493995457888,0
-144.547337,495,89.098077,1.0,-0.7614245638251305,0
-48.390298,500,93.400574,1.0,-0.04477838659659028,0
-61.393682,500,97.129829,1.0,-0.10193086974322796,0
-96.955213,500,100.080359,1.0,-0.49557968974113464,0
