#{"t_start": 1783345776.3968318, "env_id": "Hopper-v5"}
r,l,t,original_env_reward,generated_reward,reward_error_count
0.006678,21,1.522866,-1.0250750624845717,0.0,0
0.0,23,1.565398,-0.9869276062714477,0.0,0
0.001884,28,1.620557,-0.7366931216965336,0.0,0
0.000943,22,1.663445,-0.9319481941834842,0.0,0
0.0,22,1.706706,-0.8556798887815327,0.0,0
0.0,35,1.776448,-0.5959988975183651,0.0,0
0.004489,25,1.831629,-0.7876725626622144,0.0,0
0.004274,15,1.861312,-0.8275365761589691,0.0,0
0.003019,26,1.912643,-0.8608982905155549,0.0,0
0.00258,39,1.990041,-0.8909705308649281,0.0,0
0.003881,27,2.043544,-0.9246289888245206,0.0,0
0.004591,26,2.095278,-0.9035601944263874,0.0,0
0.0,24,2.142307,-1.0098414347440483,0.0,0
0.0,31,2.223476,-0.9886792173205206,0.0,0
0.011925,32,2.311602,-0.8836486073888655,0.0,0
0.0,35,2.422291,-0.7180874183162389,0.0,0
0.004783,17,2.476327,-0.8970882182000116,0.0,0
0.0,25,2.552318,-0.9755389923424782,0.0,0
0.0,26,2.614047,-1.0433678331583227,0.0,0
0.0,12,2.641644,-0.8908142536397579,0.0,0
0.001551,29,3.185649,-0.8220514342702739,0.0,0
0.002084,23,3.276773,-1.0213027047672432,0.0,0
0.002444,31,3.383618,-0.9901410588077418,0.0,0
0.004138,31,3.515318,-0.7420369729121263,0.0,0
0.0,31,3.637238,-1.0758715550452482,0.0,0
0.000322,22,3.720587,-0.9730421200359883,0.0,0
0.0,14,3.771495,-0.9428910032296305,0.0,0
0.004437,13,3.818474,-0.9466824679082603,0.0,0
0.002168,18,3.884031,-0.8323453836946652,0.0,0
0.0,26,3.978434,-1.1763464991719408,0.0,0
0.0008,33,4.099109,-0.8352653379952414,0.0,0
0.000198,17,4.160809,-0.9076540867378053,0.0,0
0.005124,38,4.300014,-0.7902735488307928,0.0,0
0.0,23,4.383525,-1.1020856281488445,0.0,0
0.004833,12,4.426887,-0.9099897967892497,0.0,0
0.001719,28,4.528245,-1.016681604163918,0.0,0
0.0,31,4.641599,-0.815511558975384,0.0,0
0.002116,20,4.713835,-1.0095154988551747,0.0,0
0.0,28,4.816365,-0.7934329471274275,0.0,0
0.0,28,4.924309,-1.0683892739417504,0.0,0
0.000583,46,5.465401,-0.8017168337160261,0.0,0
0.0,12,5.483768,-0.9093133447728777,0.0,0
0.001039,16,5.50883,-0.8442184453905754,0.0,0
0.0,10,5.524168,-0.9167333232003871,0.0,0
0.0,22,5.559486,-1.1592802218687261,0.0,0
0.0,13,5.580568,-0.8866616169647208,0.0,0
0.001734,26,5.624221,-1.0745484440391688,0.0,0
0.0,28,5.66865,-0.8369291278248422,0.0,0
0.0,12,5.687195,-0.7722523029128362,0.0,0
0.002551,13,5.707757,-0.8687933610657532,0.0,0
0.0,11,5.724968,-0.7534161500423093,0.0,0
0.0,13,5.745148,-0.8278163311887052,0.0,0
0.0,16,5.777733,-0.915909789230175,0.0,0
0.003064,13,5.808987,-0.8536781078120187,0.0,0
