#{"t_start": 1783152501.2574067, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
34.298435,100,1.460859,-100.0,-0.04067505037844576,0
34.180971,90,1.583085,-100.0,-0.12738260019362654,0
24.900492,64,1.672194,-100.0,-0.15804748408240943,0
21.671721,96,1.801242,-100.0,-0.0668957573179521,0
23.95088,62,1.880925,-100.0,-0.020999464743952746,0
-1.72326,90,2.029491,-100.0,-0.046225171348163716,0
32.918325,61,2.122541,-100.0,-0.15893383194611804,0
31.150645,61,2.205139,-100.0,-0.15164339039325403,0
40.810566,114,2.362706,-100.0,-0.11364902146229594,0
24.524135,60,2.44741,-100.0,-0.19067304084477188,0
33.580816,67,2.541156,-100.0,-0.10241513836443893,0
26.657688,76,2.649749,-100.0,-0.0896006736332733,0
24.313115,89,3.716496,-100.0,-0.006466042863381969,0
32.817702,64,3.809499,-100.0,-0.1426141454669098,0
34.133265,105,4.032624,-100.0,-0.1200386336738553,0
20.083795,95,4.232692,-100.0,-0.10981435832784706,0
9.834988,99,4.403242,-100.0,-0.1594019308050432,0
18.134145,91,4.711252,-100.0,-0.05471366104021037,0
26.327991,77,4.891848,-100.0,-0.059046921338851435,0
37.390099,103,5.042986,-100.0,0.051056406183067365,0
32.344335,66,5.141412,-100.0,-0.14261272563213237,0
13.54851,122,5.310961,-100.0,-0.0887845092152059,0
32.637211,72,5.405569,-100.0,-0.07472053471599222,0
22.579904,90,5.520626,-100.0,-0.04676491627217059,0
28.967175,86,6.556211,-100.0,-0.03682528323674579,0
29.61829,81,6.669194,-100.0,-0.12518241558962537,0
31.051502,70,6.764167,-100.0,0.01856964258491215,0
30.285188,81,6.872404,-100.0,-0.22669407334475522,0
25.484844,86,6.982157,-100.0,-0.050826123723197336,0
27.588486,59,7.059253,-100.0,-0.1617508531220832,0
25.688301,109,7.211138,-100.0,-0.05893192212131379,0
22.464872,68,7.313226,-100.0,0.1905894645912527,0
29.094918,75,7.415376,-100.0,-0.08216443053259828,0
30.226059,114,7.583393,-100.0,-0.08300594141077972,0
22.150863,94,7.715643,-100.0,-0.07591803569189567,0
13.572937,109,7.867258,-100.0,-0.1701423863011357,0
28.942018,64,8.875124,-100.0,-0.15941077297875958,0
22.6604,84,8.98517,-100.0,-0.11954550929586792,0
5.09608,109,9.139512,-100.0,-0.03621497824070569,0
36.357066,103,9.361017,-100.0,0.1401513018082781,0
33.742661,114,9.56266,-100.0,-0.014605154780609024,0
27.007489,86,9.712306,-100.0,-0.08969338379263321,0
28.395865,117,10.004933,-100.0,0.05496115854242283,0
33.097864,80,10.134589,-100.0,-0.07449269150975395,0
31.568752,68,10.225734,-100.0,-0.04794257048025036,0
38.36446,125,10.395673,-100.0,-0.02277011013497163,0
29.091038,61,10.47771,-100.0,-0.15108171947609653,0
20.391867,99,11.56354,-100.0,-0.055355851304856644,0
32.545177,66,11.647274,-100.0,-0.0719149386065529,0
37.203688,100,11.78119,-100.0,-0.11084685498381529,0
35.827998,91,11.899462,-100.0,-0.15444322226949905,0
33.071703,72,11.998391,-100.0,-0.10594356382258194,0
33.080802,60,12.07666,-100.0,-0.005384268559696415,0
18.969943,69,12.164435,-100.0,-0.1691956782904735,0
33.419438,88,12.281615,-100.0,-0.12415945954197219,0
33.693247,83,12.39402,-100.0,-0.09313943490861819,0
40.780708,116,12.549538,-100.0,-0.16430058350364563,0
26.583019,74,12.651748,-100.0,0.03900211062186142,0
15.512229,95,12.779418,-100.0,-0.03385674527210056,0
32.700177,93,13.826092,-100.0,-0.09765695752539769,0
33.413072,68,13.920416,-100.0,0.49998032524524877,0
41.513111,113,14.066782,-100.0,-0.07236248165911574,0
17.654174,85,14.178184,-100.0,-0.0968894504589785,0
25.154765,79,14.295995,-100.0,-0.10013980308281038,0
29.246998,104,14.447949,-100.0,-0.03299683286187381,0
32.694586,62,14.582033,-100.0,-0.13941602497096714,0
23.624407,73,14.711877,-100.0,-0.040138217178735475,0
22.516922,74,14.842022,-100.0,-0.01739783902633162,0
26.703111,125,15.039497,-100.0,-0.023562663664038804,0
31.333152,94,15.174391,-100.0,-0.11489517388237744,0
29.813051,93,15.376618,-100.0,-0.05502781815051506,0
32.470164,57,16.364759,-100.0,-0.13600636641733685,0
33.405934,61,16.451007,-100.0,-0.06368179748931288,0
33.143782,80,16.557194,-100.0,-0.13639163214968558,0
31.90549,76,16.662482,-100.0,0.09018365780955163,0
33.477928,74,16.769394,-100.0,-0.16740114429319075,0
32.732672,66,16.860737,-100.0,-0.1441164866348807,0
31.281058,81,16.975245,-100.0,0.08110923355052099,0
27.130349,74,17.073802,-100.0,-0.2139305437251058,0
31.598427,58,17.161765,-100.0,-0.15426908544207346,0
37.027823,93,17.295603,-100.0,-0.15412650186161816,0
33.176464,63,17.383073,-100.0,-0.16502054167407953,0
27.160826,88,17.504079,-100.0,-0.016357116585637755,0
32.998768,66,17.592161,-100.0,-0.16019396915855216,0
32.3264,59,17.673721,-100.0,-0.0932857606026487,0
31.947848,57,18.788722,-100.0,-0.1581672751308956,0
30.584031,84,18.931142,-100.0,0.09095116639527542,0
27.300831,70,19.040204,-100.0,-0.04315835850524302,0
32.300815,63,19.127888,-100.0,0.4996284034291773,0
35.375287,100,19.265476,-100.0,-0.1016631189766038,0
38.583065,110,19.42057,-100.0,-0.0029741147643096225,0
28.990752,93,19.571291,-100.0,-0.03890200719802496,0
31.434067,64,19.66557,-100.0,-0.021807817522504366,0
28.981752,97,19.836875,-100.0,-0.10786372513202094,0
33.026765,70,19.986391,-100.0,-0.0970444185881943,0
32.21553,74,20.121401,-100.0,-0.0773379849356624,0
33.519058,65,20.225296,-100.0,-0.005739648040543817,0
29.819,61,20.321022,-100.0,-0.11880607968520118,0
34.650087,105,21.472733,-100.0,0.0018857166299408208,0
27.72047,74,21.575841,-100.0,-0.0819731111755132,0
34.602877,108,21.717417,-100.0,-0.14990530393308368,0
33.902507,130,21.928224,-100.0,-0.13597717549906985,0
33.316914,63,22.015121,-100.0,-0.0293619796159001,0
34.356868,110,22.166482,-100.0,-0.08634361297442558,0
33.192614,60,22.247251,-100.0,-0.13397893761878057,0
40.606682,111,22.406337,-100.0,-0.10492309554956945,0
33.275184,68,22.510105,-100.0,-0.11526156247008751,0
33.642963,92,22.642583,-100.0,0.00038864409009004355,0
35.943142,113,22.793144,-100.0,-0.10520260642849036,0
38.946551,109,23.913781,-100.0,0.49999999940427625,0
37.222408,109,24.058928,-100.0,-0.023768833719721418,0
33.366611,90,24.17662,-100.0,-0.03232183712045984,0
