#{"t_start": 1782788941.1497593, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
1.274153,109,1.495044,-100.0,0.24042852222919464,0
0.273578,70,1.590467,-100.0,-0.2698303759098053,0
-7.682568,84,1.7115,-100.0,-0.26321306824684143,0
-6.88228,93,1.836492,-100.0,-0.16177180409431458,0
-8.965712,137,2.042388,-100.0,0.025133244693279266,0
-17.40966,89,2.173393,-100.0,-0.6709032654762268,0
-19.145304,112,2.339828,-100.0,-0.4083276093006134,0
-0.725364,90,2.472649,-100.0,-0.2876971364021301,0
-2.598607,95,2.629946,-100.0,-0.23545871675014496,0
-11.97493,116,2.808638,-100.0,-0.18569494783878326,0
-0.457289,99,4.069922,-100.0,-0.27190065383911133,0
-19.024396,108,4.23453,-100.0,-0.31865155696868896,0
-7.43269,89,4.369367,-100.0,-0.2445155680179596,0
-2.953952,89,4.545412,-100.0,-0.0071080997586250305,0
-9.166457,83,4.729878,-100.0,-0.26705512404441833,0
-17.436663,101,4.914215,-100.0,-0.2262033373117447,0
-21.734536,115,5.113179,-100.0,-0.29512718319892883,0
-4.584,82,5.266796,-100.0,-0.47501227259635925,0
-4.263535,69,5.38325,-100.0,-0.23125366866588593,0
-2.03727,67,5.486254,-100.0,-0.007937848567962646,0
0.573287,64,5.588367,-100.0,-0.24034778773784637,0
-12.971327,129,6.881267,-100.0,-0.051410675048828125,0
-2.094991,85,7.006544,-100.0,-0.22229623794555664,0
-16.056153,108,7.175293,-100.0,-0.17982205748558044,0
-4.754293,79,7.285817,-100.0,-0.31873559951782227,0
-5.143172,78,7.399455,-100.0,-0.10274848341941833,0
-8.77603,97,7.532919,-100.0,-0.279988169670105,0
-3.584618,82,7.661176,-100.0,-0.12141948193311691,0
-5.753567,73,7.770662,-100.0,-0.25627410411834717,0
-2.48397,65,7.865641,-100.0,-0.29144611954689026,0
-0.477888,62,7.958154,-100.0,-0.17878499627113342,0
-8.326447,84,8.072186,-100.0,-0.19332419335842133,0
1.850684,78,8.18824,-100.0,0.268679141998291,0
-11.153038,80,8.301589,-100.0,-0.4811706244945526,0
