#{"t_start": 1782788941.145465, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-1.837106,57,1.428881,-100.0,-0.22583264112472534,0
-0.491616,57,1.505525,-100.0,-0.24268165230751038,0
-20.207962,100,1.642409,-100.0,-0.6548797488212585,0
-0.611482,99,1.780341,-100.0,-0.2342117428779602,0
-6.546918,82,1.892906,-100.0,-0.2618710696697235,0
-13.572069,140,2.105317,-100.0,-0.34268465638160706,0
-5.360214,107,2.265385,-100.0,0.011936366558074951,0
-19.245348,113,2.436048,-100.0,-0.3181670308113098,0
-8.289631,92,2.581957,-100.0,-0.3679286241531372,0
0.498798,68,2.68589,-100.0,-0.28333592414855957,0
-10.725225,76,2.802589,-100.0,-0.34511587023735046,0
-1.548028,88,4.04227,-100.0,0.13991451263427734,0
-14.465809,87,4.18222,-100.0,-0.48417842388153076,0
-9.402751,107,4.34963,-100.0,-0.2624128460884094,0
-3.394479,83,4.48828,-100.0,-0.2423410415649414,0
-3.557844,98,4.719651,-100.0,-0.2496735155582428,0
-0.699231,67,4.848623,-100.0,-0.259563684463501,0
-1.055658,63,4.949671,-100.0,-0.3778185248374939,0
-13.679497,99,5.125044,-100.0,-0.5555480122566223,0
-12.138271,116,5.338996,-100.0,-0.2944942116737366,0
-2.320293,69,5.444609,-100.0,-0.30953794717788696,0
-1.098569,79,5.567397,-100.0,-0.2844662368297577,0
-10.44733,86,5.701402,-100.0,-0.20579054951667786,0
-4.303056,83,6.925387,-100.0,-0.26111704111099243,0
-0.964953,93,7.060182,-100.0,-0.25943583250045776,0
-3.692007,64,7.159867,-100.0,-0.2611905336380005,0
-10.257078,115,7.328761,-100.0,-0.25235146284103394,0
-1.425383,111,7.484524,-100.0,0.22387072443962097,0
-3.716995,81,7.603135,-100.0,-0.1336846947669983,0
-6.602942,84,7.735465,-100.0,-0.14416025578975677,0
-0.678993,74,7.843905,-100.0,-0.253589391708374,0
-7.038126,72,7.946757,-100.0,-0.30470961332321167,0
-5.461746,103,8.089469,-100.0,-0.15625792741775513,0
-6.944565,83,8.214951,-100.0,-0.28559786081314087,0
